problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-18-8493-2.clq, 175.42, 0.003069, 24.6, 182.31, 572490279, 0.047912, 0.011727, 25.1, 18000.04, 187.6, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-1-894-1.clq, 0.52, 0.003278, 0.0, 0.69, 5320746, 0.048578, 0.011449, 4.2, 705.51, 174.1, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-19-8940-1.clq, 403.49, 0.003229, 30.5, 420.51, 1413735384, 0.047673, 0.011949, 30.6, 18000.06, 182.1, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-2-1341-4.clq, 0.95, 0.003198, 0.0, 1.12, 5396427, 0.047757, 0.011259, 4.2, 968.78, 173.8, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-21-9834-2.clq, 1800.03, 0.003401, 62.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-22-10281-2.clq, 1800.08, 0.003197, 68.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-23-10728-1.clq, 1800.08, 0.003301, 78.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-3-1788-4.clq, 0.49, 0.003228, 0.0, 0.68, 5544452, 0.048172, 0.011271, 4.2, 1851.07, 175.8, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-5-2682-1.clq, 1.15, 0.003268, 4.5, 0.46, 5948512, 0.047135, 0.011484, 4.5, 5094.82, 177.6, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-8-4023-4.clq, 0.99, 0.003146, 5.0, 0.58, 7279876, 0.046648, 0.011321, 5.3, 12531.48, 180.3, 1
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-brock400_4.clq, 1800.11, 0.072966, 201.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-johnson8-2-4.clq, 0.55, 0.000180, 0.0, 0.60, 218889, 0.001628, 0.001605, 0.0, 1.67, 18.9, 1
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-p_hat1000-1.clq, 1246.01, 0.110436, 512.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-p_hat300-3.clq, 1800.02, 0.011591, 132.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-sanr200_0.7.clq, 811.51, 0.005520, 62.1, 822.61, 1607147135, 0.081052, 0.019846, 62.6, 18000.07, 332.5, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.250.832713.cnf, 1.71, 0.003256, 4.0, 1.93, 9612591, 0.049315, 0.011921, 4.2, 16239.85, 191.3, 1
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.250.832714.cnf, 21.68, 0.003255, 7.8, 22.43, 86397643, 0.047362, 0.011777, 8.1, 18000.06, 198.9, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.300.195564.cnf, 82.49, 0.003234, 10.6, 85.93, 314782444, 0.049041, 0.011495, 10.6, 18000.09, 197.1, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.300.195566.cnf, 7.67, 0.003271, 5.5, 8.15, 32848348, 0.047921, 0.011266, 5.6, 18000.10, 204.3, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.300.195567.cnf, 30.84, 0.003277, 8.2, 32.90, 122832333, 0.046698, 0.011480, 8.4, 18000.05, 201.4, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.300.195568.cnf, 90.89, 0.003148, 11.5, 95.47, 328298124, 0.047473, 0.011473, 11.7, 18000.02, 194.4, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.350.558417.cnf, 186.57, 0.003255, 15.5, 195.13, 620389989, 0.048246, 0.013455, 15.6, 18000.08, 203.1, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.350.558421.cnf, 199.83, 0.003280, 16.1, 208.76, 637777709, 0.049254, 0.011775, 16.5, 18000.11, 198.4, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.350.558422.cnf, 334.03, 0.003149, 19.8, 336.51, 1080826763, 0.039720, 0.011420, 20.3, 18000.05, 201.5, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.400.921274.cnf, 681.71, 0.003296, 20.3, 713.41, 1946434964, 0.048023, 0.011708, 20.6, 18000.06, 195.7, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.400.921278.cnf, 93.59, 0.003168, 11.6, 97.29, 298725253, 0.048327, 0.011758, 12.0, 18000.04, 202.9, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.500.646981.cnf, 13.14, 0.003241, 7.5, 13.52, 47097717, 0.046231, 0.010993, 7.7, 18000.09, 210.1, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.550.009836.cnf, 0.63, 0.003297, 4.2, 0.94, 6313086, 0.046721, 0.011059, 4.2, 1357.68, 173.1, 1
problems2010-pms_crafted-min-enc-kbtree-kbtree9_7_3_5_60_4.wcsp, 1800.07, 0.096738, 213.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-fir-normalized-f20c10b_002_area_delay, 1.50, 1.005302, 514.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-fir-normalized-f20c10b_010_area_delay, 1.82, , 542.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-fir-normalized-f20c10b_016_area_delay, 1.50, , 531.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-fir-normalized-fir07_area_delay, 1.76, , 536.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-hipp-yRa1-SU-SU1__simp-genos.haps.18, 2.28, 0.002964, 14.1, 2.14, 14443580, 0.062698, 0.014516, 14.3, 16504.86, 334.3, 1
problems2010-pms_industrial-bcp-msp-normalized-ii8a1, 0.27, 0.002609, 0.0, 0.45, 4332186, 0.030892, 0.009682, 3.2, 732.72, 126.4, 1
problems2010-pms_industrial-bcp-msp-normalized-ii8b2, 1800.12, 0.152748, 330.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-msp-normalized-ii8b4, 1800.08, 0.504601, 485.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-msp-normalized-ii8c1, 1800.04, 0.119084, 371.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-msp-normalized-ii8e1, 1800.10, 0.113895, 457.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-mtg-c1355_F106gat-409gat@1, 0.08, 0.001134, 0.0, 0.20, 1824135, 0.012663, 0.004612, 0.0, 11.97, 61.6, 1
problems2010-pms_industrial-bcp-mtg-c1355_F1150gat@0, 0.15, 0.001105, 1.4, 0.23, 1662282, 0.012630, 0.003786, 0.0, 9.06, 53.7, 1
problems2010-pms_industrial-bcp-mtg-c1355_F43gat@1, 0.72, 0.001104, 0.0, 0.83, 1739817, 0.012032, 0.004041, 0.0, 9.46, 62.7, 1
problems2010-pms_industrial-bcp-mtg-c6288_F35gat@1, 0.24, 0.000677, 0.0, 0.34, 1141887, 0.007535, 0.002348, 0.0, 8.18, 68.5, 1
problems2010-pms_industrial-bcp-syn-normalized-des.a, 1.87, , 528.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-bcp-syn-normalized-max512.r, 1800.05, 0.012047, 156.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-pbo-mqc-nencdr-10tree1030p, 70.87, 0.005889, 28.8, 73.09, 86824966, 0.087026, 0.020342, 28.8, 18000.05, 412.4, 0
problems2010-pms_industrial-pbo-mqc-nencdr-10tree230p, 75.66, 0.006002, 29.3, 77.14, 119396107, 0.089457, 0.020811, 29.5, 18000.11, 405.6, 0
problems2010-pms_industrial-pbo-mqc-nencdr-10tree410p, 5.02, 0.005877, 11.6, 4.35, 17925882, 0.076621, 0.020323, 11.9, 18000.12, 410.0, 0
problems2010-pms_industrial-pbo-mqc-nencdr-10tree630p, 85.75, 0.005802, 28.2, 86.40, 109322225, 0.080026, 0.020685, 28.5, 18000.06, 406.7, 0
problems2010-pms_industrial-pbo-mqc-nencdr-10tree715p, 21.19, 0.005967, 14.5, 22.28, 41886697, 0.086208, 0.020422, 14.7, 18000.04, 408.9, 0
problems2010-pms_industrial-pbo-mqc-nlogencdr-10tree530p, 26.02, 0.005967, 14.6, 26.25, 46400138, 0.088687, 0.020276, 14.9, 18000.12, 395.5, 0
problems2010-pms_industrial-pbo-mqc-nlogencdr-10tree605p, 3.12, 0.005889, 9.2, 3.26, 16104466, 0.086423, 0.020187, 9.5, 18000.12, 397.0, 0
problems2010-pms_industrial-pbo-mqc-nlogencdr-10tree805p, 3.14, 0.005860, 9.0, 3.16, 16330838, 0.086617, 0.020201, 9.2, 16784.75, 398.0, 1
problems2010-pms_industrial-pbo-mqc-nlogencdr-10tree915p, 7.58, 0.006022, 12.3, 8.32, 22358582, 0.089169, 0.020367, 12.6, 18000.09, 396.7, 0
problems2010-pms_industrial-pbo-mqc-nlogencdr-15tree701p, 1800.05, 0.215997, 279.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-PROTEIN_INS-2knt_.5pti_.g.wcnf.t, 169.38, 0.000658, 512.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_industrial-PROTEIN_INS-3ebx_.1era_.g.wcnf.t, 113.62, 0.000664, 512.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v160c800l2-clq1-cv160c800l2g13, 1800.08, 0.019307, 159.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v160c800l2-clq1-cv160c800l2g29, 1800.08, 0.019241, 125.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v160c800l2-clq1-cv160c800l2g30, 1800.07, 0.020153, 239.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v160c800l2-clq1-cv160c800l2g4, 1800.09, 0.018887, 228.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v260c1040l2-clq1-cv260c1040l2g17, 1800.08, 0.031738, 181.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v260c1040l2-clq1-cv260c1040l2g19, 1800.10, 0.032596, 194.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v260c1040l2-clq1-cv260c1040l2g21, 1800.05, 0.032717, 195.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v260c1040l2-clq1-cv260c1040l2g2, 1800.03, 0.032797, 222.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min2sat-v260c1040l2-clq1-cv260c1040l2g3, 1800.05, 0.031500, 231.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min3sat-c70v350l3-clq1-c2mv70c350l3g12, 1800.01, 0.003294, 83.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min3sat-c70v350l3-clq1-c2mv70c350l3g25, 1800.03, 0.003011, 81.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min3sat-c80v400l3-clq1-c2mv80c400l3g23, 1800.06, 0.003979, 100.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min3sat-c80v400l3-clq1-c2mv80c400l3g26, 1800.07, 0.004093, 105.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min3sat-c80v400l3-clq1-c2mv80c400l3g4, 1800.11, 0.004244, 103.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min3sat-c80v400l3-clq1-c2mv80c400l3g7, 1800.04, 0.004165, 111.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-min3sat-c80v400l3-clq1-c2mv80c400l3g9, 1800.07, 0.004167, 104.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-pmax2sat-hi-file_rpms_wcnf_L2_V150_C4500_H150_0, 1.74, , 537.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-pmax2sat-hi-file_rpms_wcnf_L2_V150_C4500_H150_9, 1.67, , 529.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-pmax2sat-hi-file_rpms_wcnf_L2_V150_C5000_H150_7, 1.81, , 534.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-pmax2sat-me-file_rpms_wcnf_L2_V150_C2500_H150_5, 1800.09, 0.609460, 472.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-pmax2sat-me-file_rpms_wcnf_L2_V150_C3500_H150_8, 1.53, , 529.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-pmax3sat-hi-file_rpms_wcnf_L3_V100_C700_H100_6, 1800.09, 0.040455, 87.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-pmax3sat-hi-file_rpms_wcnf_L3_V100_C800_H100_7, 1800.07, 0.053850, 157.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_random-pmax3sat-lo-file_rpms_wcnf_L3_V100_C300_H100_7, 0.39, 0.005415, 0.0, 0.55, 8981247, 0.080008, 0.019348, 3.7, 11.56, 313.3, 1
problems2010-pms_crafted-frb-frb25-13-1.partial, 2.66, 0.013301, 11.7, 3.04, 32613035, 0.190773, 0.046469, 12.1, 18000.14, 1146.5, 0
problems2010-pms_crafted-frb-frb25-13-2.partial, 2.38, 0.013656, 11.6, 2.49, 30395143, 0.194418, 0.048493, 12.0, 18000.14, 1150.0, 0
problems2010-pms_crafted-frb-frb25-13-3.partial, 2.31, 0.013091, 10.9, 2.31, 32403507, 0.184975, 0.046454, 11.2, 18000.13, 1154.0, 0
problems2010-pms_crafted-frb-frb25-13-4.partial, 1.43, 0.013309, 10.4, 1.52, 26828381, 0.214215, 0.053480, 10.5, 18000.13, 1151.6, 0
problems2010-pms_crafted-frb-frb25-13-5.partial, 3.24, 0.013256, 13.6, 3.21, 34635499, 0.187135, 0.045700, 13.9, 18000.15, 1151.8, 0
problems2010-pms_crafted-frb-frb30-15-1.partial, 27.41, 0.027327, 27.5, 28.68, 106552174, 0.401699, 0.121791, 27.9, 18000.30, 2764.7, 0
problems2010-pms_crafted-frb-frb30-15-2.partial, 16.99, 0.029598, 24.6, 17.32, 93932504, 0.367804, 0.110461, 25.0, 18000.38, 2834.2, 0
problems2010-pms_crafted-frb-frb30-15-3.partial, 15.21, 0.023661, 27.7, 15.66, 93906704, 0.354540, 0.093321, 28.1, 18000.28, 2784.1, 0
problems2010-pms_crafted-frb-frb30-15-4.partial, 15.54, 0.024355, 27.4, 16.05, 96510383, 0.353182, 0.095733, 27.7, 18000.26, 2761.8, 0
problems2010-pms_crafted-frb-frb30-15-5.partial, 7.20, 0.024223, 20.1, 7.34, 68238473, 0.354892, 0.094277, 20.7, 18000.26, 2764.9, 0
problems2010-pms_crafted-frb-frb40-19-3.partial, 1800.11, 0.068234, 157.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-0-447-2.clq, 0.51, 0.003256, 0.0, 0.63, 5227150, 0.047987, 0.011422, 0.0, 294.94, 171.6, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-11-5364-1.clq, 1.97, 0.003370, 7.1, 3.08, 11560631, 0.047920, 0.011848, 7.3, 18000.04, 180.9, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-12-5811-4.clq, 3.44, 0.003243, 9.1, 3.95, 16618081, 0.049261, 0.012186, 9.4, 18000.09, 186.4, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-13-6258-1.clq, 4.53, 0.003272, 8.1, 4.58, 20534126, 0.048345, 0.011479, 8.1, 18000.03, 180.1, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-13-6258-3.clq, 5.25, 0.003309, 8.6, 5.32, 21488562, 0.048501, 0.011872, 8.9, 18000.07, 184.3, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-15-7152-2.clq, 17.98, 0.003284, 11.7, 18.66, 66430000, 0.050822, 0.012112, 12.1, 18000.00, 186.6, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-15-7152-4.clq, 12.50, 0.003331, 10.7, 12.76, 47908324, 0.047765, 0.011143, 10.9, 18000.11, 180.0, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-17-8046-2.clq, 75.84, 0.003249, 20.0, 78.78, 238787219, 0.047484, 0.011572, 20.2, 18000.03, 182.3, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-1-894-2.clq, 1.04, 0.003321, 0.0, 0.17, 5291424, 0.049596, 0.011519, 4.5, 581.88, 173.8, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-19-8940-2.clq, 341.12, 0.003288, 28.0, 353.39, 1126613151, 0.047004, 0.011660, 28.3, 18000.05, 182.9, 0
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-20-9387-3.clq, 1800.07, 0.003369, 56.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-2-1341-1.clq, 1.09, 0.003226, 0.0, 0.26, 5400561, 0.048098, 0.011487, 4.2, 1093.04, 173.8, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-2-1341-2.clq, 0.68, 0.003220, 0.0, 0.82, 5419084, 0.047879, 0.011370, 4.5, 1233.47, 174.1, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-21-9834-3.clq, 1800.09, 0.003378, 62.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-3-1788-3.clq, 0.75, 0.003200, 4.2, 0.93, 5526013, 0.047349, 0.012122, 4.2, 1825.30, 174.3, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-4-2235-3.clq, 0.89, 0.003310, 4.2, 1.11, 5630538, 0.040651, 0.011050, 4.2, 2091.55, 171.8, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-5-2682-2.clq, 0.74, 0.003299, 4.2, 1.00, 5902974, 0.040870, 0.011145, 4.5, 4676.95, 175.6, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-5-2682-4.clq, 0.43, 0.003172, 4.5, 0.71, 5943891, 0.041297, 0.011180, 4.5, 5013.91, 173.6, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-6-3129-4.clq, 0.54, 0.003187, 4.5, 0.91, 6392904, 0.040838, 0.011187, 4.7, 7969.87, 177.2, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-8-4023-1.clq, 1.36, 0.003271, 5.5, 1.04, 7661660, 0.047890, 0.011355, 5.5, 16636.58, 181.7, 1
problems2010-pms_crafted-MAXCLIQUE-RANDOM-max_clq_150-8-4023-2.clq, 0.64, 0.003369, 4.7, 1.34, 7116284, 0.042035, 0.013978, 5.0, 14806.72, 179.5, 1
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-brock200_1.clq, 1800.02, 0.005613, 78.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-brock400_2.clq, 1800.10, 0.019786, 185.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-c-fat500-1.clq, 2.05, 0.030257, 27.1, 1.81, 56753864, 0.442784, 0.116273, 27.8, 18000.34, 3754.4, 0
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-hamming8-4.clq, 0.42, 0.008415, 8.1, 0.96, 16649964, 0.121981, 0.029425, 8.4, 18000.16, 617.8, 0
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-johnson16-2-4.clq, 5.75, 0.002181, 7.8, 6.39, 33001728, 0.026167, 0.007947, 8.0, 18000.03, 136.3, 0
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-johnson8-4-4.clq, 0.49, 0.000883, 0.0, 0.55, 1240875, 0.009214, 0.002902, 0.0, 27.41, 40.8, 1
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-MANN_a27.clq, 27.54, 0.018185, 14.6, 28.72, 108297694, 0.273229, 0.069740, 15.0, 18000.20, 1694.3, 0
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-p_hat300-1.clq, 4.20, 0.011404, 14.7, 3.97, 30266163, 0.156054, 0.039711, 15.1, 18000.19, 929.3, 0
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-san200_0.9_3.clq, 1800.04, 0.005619, 96.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-san400_0.7_3.clq, 1800.05, 0.018981, 305.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXCLIQUE-STRUCTURED-sanr400_0.5.clq, 1800.04, 0.018831, 251.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.300.195561.cnf, 11.67, 0.003206, 6.4, 12.24, 45541444, 0.048272, 0.011395, 6.7, 18000.10, 197.5, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.300.195565.cnf, 594.54, 0.003314, 23.2, 620.07, 1923559657, 0.048922, 0.011851, 23.6, 18000.02, 190.7, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.350.558416.cnf, 589.96, 0.003229, 23.2, 611.50, 1804445192, 0.047733, 0.011965, 23.5, 18000.05, 196.3, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.450.284127.cnf, 113.18, 0.003367, 11.8, 116.40, 315676712, 0.048541, 0.011626, 11.7, 18000.06, 202.7, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.450.284128.cnf, 98.11, 0.003256, 11.7, 100.54, 300719840, 0.047306, 0.011299, 11.9, 18000.09, 196.7, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.500.646987.cnf, 6.55, 0.003284, 5.9, 6.59, 22991963, 0.040762, 0.011822, 6.1, 18000.03, 212.8, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.500.646989.cnf, 10.94, 0.003297, 7.2, 12.47, 42321797, 0.039857, 0.011127, 7.3, 18000.03, 204.7, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.550.009844.cnf, 3.72, 0.003265, 5.9, 4.04, 15881594, 0.048788, 0.011386, 6.1, 18000.10, 212.2, 0
problems2010-pms_crafted-MAXONE-3SAT-cnf3.150.600.372695.cnf, 0.61, 0.003224, 3.7, 0.84, 5984021, 0.048765, 0.010715, 4.2, 766.56, 167.2, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col100_5_4.shuffled.cnf, 0.36, 0.005378, 4.7, 0.59, 9479015, 0.078983, 0.018057, 5.0, 644.00, 325.1, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col100_5_8.shuffled.cnf, 0.70, 0.005344, 0.0, 0.90, 9628491, 0.072058, 0.018169, 3.5, 240.31, 328.5, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col120_5_10.shuffled.cnf, 1.27, 0.007529, 6.8, 1.13, 17088045, 0.101055, 0.025865, 7.1, 709.99, 545.3, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col120_5_3.shuffled.cnf, 1.43, 0.008199, 6.3, 1.15, 16991931, 0.100365, 0.035019, 6.5, 333.33, 543.6, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col120_5_4.shuffled.cnf, 0.47, 0.008266, 6.0, 1.04, 15723663, 0.109747, 0.025220, 6.3, 440.25, 531.9, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col120_5_7.shuffled.cnf, 1.11, 0.007242, 6.7, 0.93, 16063381, 0.108043, 0.025353, 7.4, 844.40, 529.3, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col120_5_9.shuffled.cnf, 0.92, 0.007443, 6.0, 1.59, 16682072, 0.101188, 0.033714, 6.3, 393.57, 540.7, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col140_5_4.shuffled.cnf, 1.89, 0.017100, 8.9, 2.53, 21452705, 0.151404, 0.034327, 9.2, 7679.92, 820.7, 1
problems2010-pms_crafted-MAXONE-STRUCTURED-3col140_5_7.shuffled.cnf, 2.72, 0.009646, 10.1, 3.34, 22660182, 0.146090, 0.034053, 10.4, 14155.22, 784.8, 1
